NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF DNA BINDING%GOBP%GO:0051101	REGULATION OF DNA BINDING%GOBP%GO:0051101		56	-0.36444587	-1.232398	0.15358362	0.46363658	1.0	1662	tags=23%, list=12%, signal=26%	
NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME DATABASE ID RELEASE 65%198725	NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME DATABASE ID RELEASE 65%198725		50	-0.37467	-1.2323977	0.14335664	0.46279973	1.0	2872	tags=48%, list=21%, signal=61%	
NUCLEOSOME ORGANIZATION%GOBP%GO:0034728	NUCLEOSOME ORGANIZATION%GOBP%GO:0034728		53	-0.36521304	-1.231763	0.11363637	0.46344012	1.0	2762	tags=43%, list=21%, signal=54%	
PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY	PID_IL6_7_PATHWAY%MSIGDB_C2%PID_IL6_7_PATHWAY		32	-0.41191947	-1.2308508	0.1618497	0.46474496	1.0	627	tags=19%, list=5%, signal=20%	
E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK	E2F TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%E2F TRANSCRIPTION FACTOR NETWORK		69	-0.34781048	-1.2306798	0.11453745	0.46426138	1.0	1975	tags=26%, list=15%, signal=30%	
HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA	HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA		99	-0.32981423	-1.2291422	0.08627451	0.46698374	1.0	1535	tags=22%, list=11%, signal=25%	
PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY	PID_RET_PATHWAY%MSIGDB_C2%PID_RET_PATHWAY		26	-0.42096287	-1.2288121	0.16809116	0.4669131	1.0	903	tags=19%, list=7%, signal=21%	
RHOV GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013424	RHOV GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013424		35	-0.4011371	-1.228557	0.13294798	0.4666315	1.0	1259	tags=26%, list=9%, signal=28%	
FLT3 SIGNALING IN DISEASE%REACTOME%R-HSA-9682385.3	FLT3 SIGNALING IN DISEASE%REACTOME%R-HSA-9682385.3		26	-0.4331575	-1.2279935	0.17522658	0.46715888	1.0	2129	tags=27%, list=16%, signal=32%	
CELLULAR RESPONSE TO STARVATION%REACTOME DATABASE ID RELEASE 65%9711097	CELLULAR RESPONSE TO STARVATION%REACTOME DATABASE ID RELEASE 65%9711097		144	-0.31462607	-1.2269346	0.06842105	0.46883434	1.0	3258	tags=42%, list=24%, signal=55%	
CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843	CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843		49	-0.37317684	-1.2263168	0.1388889	0.46941134	1.0	3375	tags=43%, list=25%, signal=57%	
NUCLEOSOME DISASSEMBLY%GOBP%GO:0006337	NUCLEOSOME DISASSEMBLY%GOBP%GO:0006337		16	-0.47970578	-1.2256708	0.17582418	0.47012073	1.0	2711	tags=63%, list=20%, signal=78%	
OSTEOBLAST DIFFERENTIATION%GOBP%GO:0001649	OSTEOBLAST DIFFERENTIATION%GOBP%GO:0001649		54	-0.3603301	-1.2250998	0.114285715	0.47061938	1.0	1054	tags=24%, list=8%, signal=26%	
INTRACELLULAR GLUCOSE HOMEOSTASIS%GOBP%GO:0001678	INTRACELLULAR GLUCOSE HOMEOSTASIS%GOBP%GO:0001678		39	-0.3985154	-1.2235943	0.1650165	0.47339907	1.0	3017	tags=49%, list=22%, signal=63%	
POSITIVE REGULATION OF RNA SPLICING%GOBP%GO:0033120	POSITIVE REGULATION OF RNA SPLICING%GOBP%GO:0033120		30	-0.40774772	-1.2235585	0.13872832	0.4726509	1.0	2692	tags=40%, list=20%, signal=50%	
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR%GOBP%GO:0042771	INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE BY P53 CLASS MEDIATOR%GOBP%GO:0042771		18	-0.46761218	-1.2224894	0.2	0.47431928	1.0	2173	tags=39%, list=16%, signal=46%	
CELL-CELL SIGNALING BY WNT%GOBP%GO:0198738	CELL-CELL SIGNALING BY WNT%GOBP%GO:0198738		78	-0.34119055	-1.2212703	0.13257575	0.47640923	1.0	1089	tags=19%, list=8%, signal=21%	
FCERI MEDIATED NF-KB ACTIVATION%REACTOME%R-HSA-2871837.4	FCERI MEDIATED NF-KB ACTIVATION%REACTOME%R-HSA-2871837.4		129	-0.3136046	-1.2207534	0.065727696	0.47687873	1.0	2919	tags=43%, list=22%, signal=55%	
EMBRYONIC EPITHELIAL TUBE FORMATION%GOBP%GO:0001838	EMBRYONIC EPITHELIAL TUBE FORMATION%GOBP%GO:0001838		31	-0.41289616	-1.2204416	0.17014925	0.476742	1.0	2092	tags=32%, list=16%, signal=38%	
RESPONSE TO CARBOHYDRATE%GOBP%GO:0009743	RESPONSE TO CARBOHYDRATE%GOBP%GO:0009743		48	-0.36975312	-1.2201102	0.14285715	0.47671053	1.0	1851	tags=27%, list=14%, signal=31%	
PROTEIN-DNA COMPLEX DISASSEMBLY%GOBP%GO:0032986	PROTEIN-DNA COMPLEX DISASSEMBLY%GOBP%GO:0032986		18	-0.46255738	-1.2200112	0.21122995	0.47610092	1.0	2711	tags=56%, list=20%, signal=69%	
PROTEIN-RNA COMPLEX ASSEMBLY%GOBP%GO:0022618	PROTEIN-RNA COMPLEX ASSEMBLY%GOBP%GO:0022618		167	-0.30324012	-1.2195585	0.072289154	0.47641817	1.0	2390	tags=23%, list=18%, signal=28%	
MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331	MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331		35	-0.40133172	-1.2180076	0.15406977	0.47928694	1.0	2092	tags=29%, list=16%, signal=34%	
CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS%GOBP%GO:0035924	CELLULAR RESPONSE TO VASCULAR ENDOTHELIAL GROWTH FACTOR STIMULUS%GOBP%GO:0035924		29	-0.41228667	-1.217521	0.1880597	0.47963962	1.0	2035	tags=41%, list=15%, signal=49%	
NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352	NEGATIVE REGULATION OF ENDOTHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:2000352		15	-0.49192005	-1.2170347	0.21119593	0.4800309	1.0	906	tags=20%, list=7%, signal=21%	
EAR DEVELOPMENT%GOBP%GO:0043583	EAR DEVELOPMENT%GOBP%GO:0043583		33	-0.3896828	-1.2169986	0.1661442	0.47931263	1.0	625	tags=15%, list=5%, signal=16%	
REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0010569	REGULATION OF DOUBLE-STRAND BREAK REPAIR VIA HOMOLOGOUS RECOMBINATION%GOBP%GO:0010569		69	-0.35366216	-1.2163838	0.11026616	0.4799283	1.0	1133	tags=17%, list=8%, signal=19%	
TUBE FORMATION%GOBP%GO:0035148	TUBE FORMATION%GOBP%GO:0035148		41	-0.38321257	-1.2150747	0.16867469	0.4822605	1.0	2092	tags=29%, list=16%, signal=35%	
POSITIVE REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902624	POSITIVE REGULATION OF NEUTROPHIL MIGRATION%GOBP%GO:1902624		19	-0.45547912	-1.214579	0.20054945	0.48256868	1.0	967	tags=26%, list=7%, signal=28%	
HISTONE MODIFICATIONS%WIKIPATHWAYS_20240210%WP2369%HOMO SAPIENS	HISTONE MODIFICATIONS%WIKIPATHWAYS_20240210%WP2369%HOMO SAPIENS		31	-0.4134853	-1.2140958	0.1942029	0.48290613	1.0	2824	tags=45%, list=21%, signal=57%	
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007179	TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007179		57	-0.35745132	-1.2138554	0.14487633	0.48266864	1.0	1103	tags=21%, list=8%, signal=23%	
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY		55	-0.36079425	-1.2127594	0.16433567	0.4845007	1.0	1840	tags=27%, list=14%, signal=31%	
COSTIMULATION BY THE CD28 FAMILY%REACTOME DATABASE ID RELEASE 65%388841	COSTIMULATION BY THE CD28 FAMILY%REACTOME DATABASE ID RELEASE 65%388841		69	-0.34499687	-1.2122383	0.13167259	0.48484182	1.0	1873	tags=26%, list=14%, signal=30%	
VEGFR1 SPECIFIC SIGNALS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VEGFR1 SPECIFIC SIGNALS	VEGFR1 SPECIFIC SIGNALS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VEGFR1 SPECIFIC SIGNALS		26	-0.41415077	-1.2090205	0.1761194	0.49163827	1.0	1873	tags=35%, list=14%, signal=40%	
DAG AND IP3 SIGNALING%REACTOME%R-HSA-1489509.4	DAG AND IP3 SIGNALING%REACTOME%R-HSA-1489509.4		30	-0.41088256	-1.2082568	0.17302053	0.49264503	1.0	1402	tags=20%, list=10%, signal=22%	
REGULATION OF DNA RECOMBINATION%GOBP%GO:0000018	REGULATION OF DNA RECOMBINATION%GOBP%GO:0000018		93	-0.33087808	-1.2077798	0.101265825	0.49297294	1.0	2602	tags=30%, list=19%, signal=37%	
REGULATION OF P38MAPK CASCADE%GOBP%GO:1900744	REGULATION OF P38MAPK CASCADE%GOBP%GO:1900744		30	-0.4018114	-1.207749	0.19018404	0.49219942	1.0	1395	tags=27%, list=10%, signal=30%	
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718	POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718		41	-0.38502362	-1.207633	0.17684887	0.49163833	1.0	2342	tags=39%, list=17%, signal=47%	
REGULATION OF CHROMATIN ORGANIZATION%GOBP%GO:1902275	REGULATION OF CHROMATIN ORGANIZATION%GOBP%GO:1902275		29	-0.40674862	-1.2072334	0.17027864	0.49179623	1.0	1738	tags=34%, list=13%, signal=40%	
NCAM1 INTERACTIONS%REACTOME%R-HSA-419037.3	NCAM1 INTERACTIONS%REACTOME%R-HSA-419037.3		21	-0.44204697	-1.2070308	0.21082622	0.49146542	1.0	1265	tags=24%, list=9%, signal=26%	
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123		25	-0.41769573	-1.2069948	0.18604651	0.4907328	1.0	1294	tags=20%, list=10%, signal=22%	
POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048661	POSITIVE REGULATION OF SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:0048661		36	-0.38479936	-1.206554	0.16923077	0.49103892	1.0	890	tags=19%, list=7%, signal=21%	
RESPONSE TO OSMOTIC STRESS%GOBP%GO:0006970	RESPONSE TO OSMOTIC STRESS%GOBP%GO:0006970		38	-0.38273007	-1.2064335	0.1495327	0.49049035	1.0	530	tags=18%, list=4%, signal=19%	
BLADDER CANCER%WIKIPATHWAYS_20240210%WP2828%HOMO SAPIENS	BLADDER CANCER%WIKIPATHWAYS_20240210%WP2828%HOMO SAPIENS		30	-0.39377624	-1.2054777	0.20699708	0.49202144	1.0	1606	tags=23%, list=12%, signal=26%	
CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560	CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:0071560		74	-0.33954152	-1.2052622	0.13095239	0.4916914	1.0	903	tags=19%, list=7%, signal=20%	
METABOTROPIC GLUTAMATE RECEPTOR GROUP I PATHWAY%PANTHER PATHWAY%P00041	METABOTROPIC GLUTAMATE RECEPTOR GROUP I PATHWAY%PANTHER PATHWAY%P00041		15	-0.486387	-1.2042145	0.22038567	0.49344766	1.0	935	tags=13%, list=7%, signal=14%	
PHOTODYNAMIC THERAPY INDUCED AP 1 SURVIVAL SIGNALING%WIKIPATHWAYS_20240210%WP3611%HOMO SAPIENS	PHOTODYNAMIC THERAPY INDUCED AP 1 SURVIVAL SIGNALING%WIKIPATHWAYS_20240210%WP3611%HOMO SAPIENS		34	-0.39071366	-1.2037846	0.16513762	0.49367028	1.0	913	tags=21%, list=7%, signal=22%	
TUMOR SUPPRESSOR ACTIVITY OF SMARCB1%WIKIPATHWAYS_20240210%WP4204%HOMO SAPIENS	TUMOR SUPPRESSOR ACTIVITY OF SMARCB1%WIKIPATHWAYS_20240210%WP4204%HOMO SAPIENS		21	-0.45613238	-1.2021489	0.18498659	0.4967939	1.0	1698	tags=29%, list=13%, signal=33%	
REGULATION OF TP53 DEGRADATION%REACTOME%R-HSA-6804757.3	REGULATION OF TP53 DEGRADATION%REACTOME%R-HSA-6804757.3		33	-0.39420858	-1.2006588	0.19033232	0.49954686	1.0	3488	tags=45%, list=26%, signal=61%	
REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791	REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791		65	-0.34894007	-1.2006303	0.14285715	0.4987925	1.0	1223	tags=20%, list=9%, signal=22%	
POSITIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045923	POSITIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045923		21	-0.44387442	-1.2003621	0.20466322	0.49864057	1.0	980	tags=19%, list=7%, signal=21%	
PROTEIN ACYLATION%GOBP%GO:0043543	PROTEIN ACYLATION%GOBP%GO:0043543		58	-0.35254744	-1.1998876	0.14492753	0.4990635	1.0	1823	tags=17%, list=14%, signal=20%	
G-CSF%IOB%G-CSF	G-CSF%IOB%G-CSF		30	-0.4034724	-1.1993415	0.15697674	0.499603	1.0	747	tags=23%, list=6%, signal=25%	
REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090276	REGULATION OF PEPTIDE HORMONE SECRETION%GOBP%GO:0090276		64	-0.35001943	-1.1991526	0.12643678	0.49922955	1.0	1223	tags=20%, list=9%, signal=22%	
HALLMARK_E2F_TARGETS%MSIGDBHALLMARK%HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS%MSIGDBHALLMARK%HALLMARK_E2F_TARGETS		154	-0.3076998	-1.1985215	0.07537688	0.4999232	1.0	2602	tags=25%, list=19%, signal=31%	
ONCOGENE INDUCED SENESCENCE%REACTOME%R-HSA-2559585.8	ONCOGENE INDUCED SENESCENCE%REACTOME%R-HSA-2559585.8		31	-0.3989079	-1.1972657	0.19209039	0.5021689	1.0	2229	tags=35%, list=17%, signal=42%	
HEPATITIS C AND HEPATOCELLULAR CARCINOMA%WIKIPATHWAYS_20240210%WP3646%HOMO SAPIENS	HEPATITIS C AND HEPATOCELLULAR CARCINOMA%WIKIPATHWAYS_20240210%WP3646%HOMO SAPIENS		35	-0.3990557	-1.1966461	0.15434083	0.5028618	1.0	2046	tags=37%, list=15%, signal=44%	
UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20240210%WP4925%HOMO SAPIENS	UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20240210%WP4925%HOMO SAPIENS		17	-0.45521158	-1.196604	0.21487603	0.50213283	1.0	2431	tags=53%, list=18%, signal=65%	
MITOCHONDRIAL GENE EXPRESSION%WIKIPATHWAYS_20240210%WP391%HOMO SAPIENS	MITOCHONDRIAL GENE EXPRESSION%WIKIPATHWAYS_20240210%WP391%HOMO SAPIENS		18	-0.45102304	-1.1955013	0.21621622	0.50400627	1.0	1120	tags=28%, list=8%, signal=30%	
P38 MAPK PATHWAY%PANTHER PATHWAY%P05918	P38 MAPK PATHWAY%PANTHER PATHWAY%P05918		28	-0.42750856	-1.1950966	0.21714285	0.5041801	1.0	2135	tags=39%, list=16%, signal=47%	
SELENIUM METABOLISM AND SELENOPROTEINS%WIKIPATHWAYS_20240210%WP28%HOMO SAPIENS	SELENIUM METABOLISM AND SELENOPROTEINS%WIKIPATHWAYS_20240210%WP28%HOMO SAPIENS		23	-0.4223522	-1.1947166	0.20949721	0.504315	1.0	906	tags=26%, list=7%, signal=28%	
REGULATION OF INTERLEUKIN-4 PRODUCTION%GOBP%GO:0032673	REGULATION OF INTERLEUKIN-4 PRODUCTION%GOBP%GO:0032673		23	-0.4251357	-1.1947043	0.20298508	0.5035371	1.0	1563	tags=35%, list=12%, signal=39%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599		31	-0.39645475	-1.1942105	0.17765044	0.50394017	1.0	1634	tags=29%, list=12%, signal=33%	
IL 26 SIGNALING PATHWAYS%WIKIPATHWAYS_20240210%WP5347%HOMO SAPIENS	IL 26 SIGNALING PATHWAYS%WIKIPATHWAYS_20240210%WP5347%HOMO SAPIENS		28	-0.41242358	-1.1940378	0.19822486	0.503525	1.0	1119	tags=25%, list=8%, signal=27%	
MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP382%HOMO SAPIENS	MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP382%HOMO SAPIENS		130	-0.31075692	-1.1935675	0.123655915	0.5038082	1.0	2073	tags=28%, list=15%, signal=32%	
T CELL SELECTION%GOBP%GO:0045058	T CELL SELECTION%GOBP%GO:0045058		23	-0.42870748	-1.1932245	0.20923913	0.5039199	1.0	2867	tags=43%, list=21%, signal=55%	
POSITIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045911	POSITIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045911		51	-0.35761964	-1.1930281	0.14675768	0.5035584	1.0	1133	tags=22%, list=8%, signal=23%	
T CELL ACTIVATION SARS COV 2%WIKIPATHWAYS_20240210%WP5098%HOMO SAPIENS	T CELL ACTIVATION SARS COV 2%WIKIPATHWAYS_20240210%WP5098%HOMO SAPIENS		65	-0.3456484	-1.1929313	0.13071896	0.5029843	1.0	1383	tags=18%, list=10%, signal=20%	
SERINE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009069	SERINE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009069		18	-0.44626755	-1.1927935	0.22222222	0.5025314	1.0	1342	tags=22%, list=10%, signal=25%	
TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN CYTOCHROME C RELEASE%REACTOME%R-HSA-6803204.3	TP53 REGULATES TRANSCRIPTION OF GENES INVOLVED IN CYTOCHROME C RELEASE%REACTOME%R-HSA-6803204.3		17	-0.45369065	-1.192161	0.23746702	0.50320816	1.0	1612	tags=24%, list=12%, signal=27%	
NEGATIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090090	NEGATIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090090		74	-0.344191	-1.1921389	0.15441176	0.5024495	1.0	1307	tags=19%, list=10%, signal=21%	
HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157	HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157		24	-0.42700097	-1.1920272	0.19714285	0.50193393	1.0	1558	tags=33%, list=12%, signal=38%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS%MSIGDBHALLMARK%HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS%MSIGDBHALLMARK%HALLMARK_CHOLESTEROL_HOMEOSTASIS		52	-0.35958627	-1.1918689	0.15605095	0.5014792	1.0	1909	tags=29%, list=14%, signal=33%	
ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20240210%WP2853%HOMO SAPIENS	ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20240210%WP2853%HOMO SAPIENS		83	-0.33270955	-1.1915442	0.13671875	0.50144166	1.0	2092	tags=28%, list=16%, signal=33%	
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY		30	-0.40412232	-1.191279	0.19428572	0.5012993	1.0	1873	tags=30%, list=14%, signal=35%	
RESPONSE TO TRANSFORMING GROWTH FACTOR BETA%GOBP%GO:0071559	RESPONSE TO TRANSFORMING GROWTH FACTOR BETA%GOBP%GO:0071559		78	-0.33520553	-1.1907998	0.118320614	0.50171095	1.0	1103	tags=21%, list=8%, signal=22%	
PRE-NOTCH EXPRESSION AND PROCESSING%REACTOME DATABASE ID RELEASE 65%1912422	PRE-NOTCH EXPRESSION AND PROCESSING%REACTOME DATABASE ID RELEASE 65%1912422		48	-0.36485505	-1.190626	0.17987806	0.50138026	1.0	1159	tags=23%, list=9%, signal=25%	
2Q13 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240210%WP5222%HOMO SAPIENS	2Q13 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240210%WP5222%HOMO SAPIENS		33	-0.3874123	-1.1904453	0.2	0.501056	1.0	931	tags=24%, list=7%, signal=26%	
EPITHELIAL TUBE MORPHOGENESIS%GOBP%GO:0060562	EPITHELIAL TUBE MORPHOGENESIS%GOBP%GO:0060562		79	-0.33851418	-1.1904303	0.1388889	0.5002994	1.0	2092	tags=29%, list=16%, signal=34%	
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0030330	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GOBP%GO:0030330		34	-0.38547176	-1.1897568	0.17507419	0.50121117	1.0	1571	tags=21%, list=12%, signal=23%	
PID_ERBB4_PATHWAY%MSIGDB_C2%PID_ERBB4_PATHWAY	PID_ERBB4_PATHWAY%MSIGDB_C2%PID_ERBB4_PATHWAY		25	-0.39555153	-1.1896936	0.18530351	0.5005642	1.0	1397	tags=24%, list=10%, signal=27%	
NEGATIVE REGULATION OF MAPK CASCADE%GOBP%GO:0043409	NEGATIVE REGULATION OF MAPK CASCADE%GOBP%GO:0043409		98	-0.32316518	-1.189082	0.1277533	0.50123984	1.0	1495	tags=21%, list=11%, signal=24%	
POSITIVE REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002726	POSITIVE REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002726		20	-0.43635407	-1.1886194	0.2109589	0.50155854	1.0	913	tags=25%, list=7%, signal=27%	
POSITIVE REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0045948	POSITIVE REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0045948		20	-0.44018364	-1.1881994	0.21448468	0.501829	1.0	1503	tags=25%, list=11%, signal=28%	
HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1		143	-0.30491072	-1.1875699	0.110552765	0.5025379	1.0	1848	tags=20%, list=14%, signal=23%	
PHOSPHATIDYLINOSITOL PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0046854	PHOSPHATIDYLINOSITOL PHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0046854		42	-0.37713298	-1.1857593	0.20489296	0.5062724	1.0	1194	tags=19%, list=9%, signal=21%	
HAIR FOLLICLE DEVELOPMENT CYTODIFFERENTIATION PART 3 OF 3%WIKIPATHWAYS_20240210%WP2840%HOMO SAPIENS	HAIR FOLLICLE DEVELOPMENT CYTODIFFERENTIATION PART 3 OF 3%WIKIPATHWAYS_20240210%WP2840%HOMO SAPIENS		37	-0.37942335	-1.1853652	0.18322982	0.50645214	1.0	2041	tags=30%, list=15%, signal=35%	
NEGATIVE REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048147	NEGATIVE REGULATION OF FIBROBLAST PROLIFERATION%GOBP%GO:0048147		17	-0.4588552	-1.1843777	0.19373219	0.5080801	1.0	2006	tags=29%, list=15%, signal=35%	
RESPONSE TO GLUCOCORTICOID%GOBP%GO:0051384	RESPONSE TO GLUCOCORTICOID%GOBP%GO:0051384		19	-0.43662867	-1.1842682	0.24157304	0.5075467	1.0	2257	tags=47%, list=17%, signal=57%	
PID_GLYPICAN_1PATHWAY%MSIGDB_C2%PID_GLYPICAN_1PATHWAY	PID_GLYPICAN_1PATHWAY%MSIGDB_C2%PID_GLYPICAN_1PATHWAY		18	-0.45091847	-1.1837494	0.2386059	0.5081599	1.0	2046	tags=44%, list=15%, signal=52%	
PID_PI3KCI_PATHWAY%MSIGDB_C2%PID_PI3KCI_PATHWAY	PID_PI3KCI_PATHWAY%MSIGDB_C2%PID_PI3KCI_PATHWAY		35	-0.383699	-1.1833032	0.18892509	0.50840926	1.0	1510	tags=29%, list=11%, signal=32%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 65%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 65%176187		36	-0.38295877	-1.1830055	0.20645161	0.5083667	1.0	2619	tags=25%, list=19%, signal=31%	
POSITIVE REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030890	POSITIVE REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030890		25	-0.41472402	-1.1824582	0.20116618	0.5090236	1.0	1699	tags=36%, list=13%, signal=41%	
DYRK1A INVOLVEMENT REGARDING CELL PROLIFERATION IN BRAIN DEVELOPMENT%WIKIPATHWAYS_20240210%WP5180%HOMO SAPIENS	DYRK1A INVOLVEMENT REGARDING CELL PROLIFERATION IN BRAIN DEVELOPMENT%WIKIPATHWAYS_20240210%WP5180%HOMO SAPIENS		43	-0.36344117	-1.1823534	0.17549668	0.5084705	1.0	1927	tags=28%, list=14%, signal=32%	
GLIOBLASTOMA SIGNALING PATHWAYS%WIKIPATHWAYS_20240210%WP2261%HOMO SAPIENS	GLIOBLASTOMA SIGNALING PATHWAYS%WIKIPATHWAYS_20240210%WP2261%HOMO SAPIENS		63	-0.34603283	-1.1804626	0.18978103	0.51235884	1.0	1638	tags=17%, list=12%, signal=20%	
PID_IL23_PATHWAY%MSIGDB_C2%PID_IL23_PATHWAY	PID_IL23_PATHWAY%MSIGDB_C2%PID_IL23_PATHWAY		22	-0.43038508	-1.1800908	0.24054053	0.51247245	1.0	1381	tags=27%, list=10%, signal=30%	
CAM PATHWAY%REACTOME%R-HSA-111997.3	CAM PATHWAY%REACTOME%R-HSA-111997.3		24	-0.4140961	-1.17959	0.20949721	0.5128714	1.0	85	tags=8%, list=1%, signal=8%	
RESPONSE TO STEROL%GOBP%GO:0036314	RESPONSE TO STEROL%GOBP%GO:0036314		22	-0.43319112	-1.1790862	0.2102102	0.5134062	1.0	2046	tags=36%, list=15%, signal=43%	
